tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
631,2013-07-01 17:34,2013-07-01 17:45,503,E 20 St & Park Ave,40.73827428,-73.98751968,509,9 Ave & W 22 St,40.7454973,-74.00197139,15943,Customer,\N,0
1180,2013-07-01 17:34,2013-07-01 17:54,228,E 48 St & 3 Ave,40.7546011,-73.97187886,253,W 13 St & 5 Ave,40.73543934,-73.99453948,15069,Subscriber,1960,2
828,2013-07-01 17:34,2013-07-01 17:48,402,Broadway & E 22 St,40.7403432,-73.98955109,514,12 Ave & W 40 St,40.76087502,-74.00277668,15810,Subscriber,1983,1
595,2013-07-01 17:34,2013-07-01 17:44,512,W 29 St & 9 Ave,40.7500727,-73.99839279,478,11 Ave & W 41 St,40.76030096,-73.99884222,17516,Subscriber,1986,2
389,2013-07-01 17:34,2013-07-01 17:41,529,W 42 St & 8 Ave,40.7575699,-73.99098507,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18622,Subscriber,1979,1
574,2013-07-01 17:34,2013-07-01 17:44,510,W 51 St & 6 Ave,40.7606597,-73.98042047,449,W 52 St & 9 Ave,40.76461837,-73.98789473,17277,Customer,\N,0
3768,2013-07-01 17:34,2013-07-01 18:37,475,E 16 St & Irving Pl,40.73524276,-73.98758561,528,2 Ave & E 31 St,40.74290902,-73.97706058,18796,Subscriber,1978,1
901,2013-07-01 17:34,2013-07-01 17:49,510,W 51 St & 6 Ave,40.7606597,-73.98042047,391,Clark St & Henry St,40.69760127,-73.99344559,15725,Subscriber,1963,1
1065,2013-07-01 17:34,2013-07-01 17:52,153,E 40 St & 5 Ave,40.75206231,-73.9816324,301,E 2 St & Avenue B,40.72217444,-73.98368779,19750,Subscriber,1975,1
727,2013-07-01 17:34,2013-07-01 17:47,375,Mercer St & Bleecker St,40.72679454,-73.99695094,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,20069,Customer,\N,0
311,2013-07-01 17:34,2013-07-01 17:40,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,454,E 51 St & 1 Ave,40.75455731,-73.96592976,17230,Subscriber,1965,1
2560,2013-07-01 17:34,2013-07-01 18:17,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,290,2 Ave & E 58 St,40.76020258,-73.96478473,14535,Subscriber,1974,1
599,2013-07-01 17:34,2013-07-01 17:44,450,W 49 St & 8 Ave,40.76227205,-73.98788205,487,E 20 St & FDR Drive,40.73314259,-73.97573881,18889,Subscriber,1977,1
1381,2013-07-01 17:35,2013-07-01 17:58,394,E 9 St & Avenue C,40.72521311,-73.97768752,493,W 45 St & 6 Ave,40.7568001,-73.98291153,20192,Subscriber,1984,1
406,2013-07-01 17:35,2013-07-01 17:41,517,Pershing Square S,40.75149263,-73.97798848,533,Broadway & W 39 St,40.75299641,-73.98721619,15644,Subscriber,1978,1
418,2013-07-01 17:35,2013-07-01 17:42,402,Broadway & E 22 St,40.7403432,-73.98955109,482,W 15 St & 7 Ave,40.73935542,-73.99931783,20343,Subscriber,1987,2
450,2013-07-01 17:35,2013-07-01 17:42,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,454,E 51 St & 1 Ave,40.75455731,-73.96592976,17016,Subscriber,1971,1
641,2013-07-01 17:35,2013-07-01 17:45,348,W Broadway & Spring St,40.72490985,-74.00154702,348,W Broadway & Spring St,40.72490985,-74.00154702,17050,Subscriber,1961,1
413,2013-07-01 17:35,2013-07-01 17:42,382,University Pl & E 14 St,40.73492695,-73.99200509,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,15968,Subscriber,1968,1
1976,2013-07-01 17:35,2013-07-01 18:08,417,Barclay St & Church St,40.71291224,-74.01020234,499,Broadway & W 60 St,40.76915505,-73.98191841,15570,Subscriber,1987,2
434,2013-07-01 17:35,2013-07-01 17:42,173,Broadway & W 49 St,40.76064679,-73.98442659,513,W 56 St & 10 Ave,40.768254,-73.988639,17217,Subscriber,1980,1
605,2013-07-01 17:35,2013-07-01 17:45,466,W 25 St & 6 Ave,40.74395411,-73.99144871,237,E 11 St & 2 Ave,40.73047309,-73.98672378,19627,Subscriber,1981,1
592,2013-07-01 17:35,2013-07-01 17:45,347,W Houston St & Hudson St,40.72873888,-74.00748842,403,E 2 St & 2 Ave,40.72502876,-73.99069656,20525,Subscriber,1968,1
159,2013-07-01 17:35,2013-07-01 17:38,152,Warren St & Church St,40.71473993,-74.00910627,387,Centre St & Chambers St,40.71273266,-74.0046073,18364,Subscriber,1981,1
743,2013-07-01 17:35,2013-07-01 17:47,545,E 23 St & 1 Ave,40.736502,-73.97809472,444,Broadway & W 24 St,40.7423543,-73.98915076,18985,Customer,\N,0
652,2013-07-01 17:35,2013-07-01 17:46,455,1 Ave & E 44 St,40.75001986,-73.96905301,495,W 47 St & 10 Ave,40.76269882,-73.99301222,18714,Customer,\N,0
481,2013-07-01 17:35,2013-07-01 17:43,3002,South End Ave & Liberty St,40.711512,-74.015756,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,20558,Subscriber,1968,1
470,2013-07-01 17:35,2013-07-01 17:43,116,W 17 St & 8 Ave,40.74177603,-74.00149746,521,8 Ave & W 31 St,40.75044999,-73.99481051,17857,Subscriber,1981,1
533,2013-07-01 17:35,2013-07-01 17:44,317,E 6 St & Avenue B,40.72453734,-73.98185424,223,W 13 St & 7 Ave,40.73781509,-73.99994661,16385,Subscriber,1973,1
477,2013-07-01 17:35,2013-07-01 17:43,405,Washington St & Gansevoort St,40.739323,-74.008119,334,W 20 St & 7 Ave,40.74238787,-73.99726235,19165,Subscriber,1981,2
341,2013-07-01 17:35,2013-07-01 17:41,404,9 Ave & W 14 St,40.7405826,-74.00550867,238,Bank St & Washington St,40.7361967,-74.00859207,14895,Subscriber,1959,1
225,2013-07-01 17:35,2013-07-01 17:39,466,W 25 St & 6 Ave,40.74395411,-73.99144871,444,Broadway & W 24 St,40.7423543,-73.98915076,17978,Subscriber,1970,1
926,2013-07-01 17:35,2013-07-01 17:51,504,1 Ave & E 15 St,40.73221853,-73.98165557,332,Cherry St,40.71219906,-73.97948148,17073,Subscriber,1958,2
329,2013-07-01 17:35,2013-07-01 17:41,229,Great Jones St,40.72743423,-73.99379025,317,E 6 St & Avenue B,40.72453734,-73.98185424,18132,Subscriber,1983,1
1141,2013-07-01 17:35,2013-07-01 17:54,529,W 42 St & 8 Ave,40.7575699,-73.99098507,305,E 58 St & 3 Ave,40.76095756,-73.96724467,18976,Subscriber,1978,1
2276,2013-07-01 17:35,2013-07-01 18:13,334,W 20 St & 7 Ave,40.74238787,-73.99726235,524,W 43 St & 6 Ave,40.75527307,-73.98316936,19679,Subscriber,1984,2
704,2013-07-01 17:35,2013-07-01 17:47,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,477,W 41 St & 8 Ave,40.75640548,-73.9900262,18639,Subscriber,1984,1
469,2013-07-01 17:35,2013-07-01 17:43,233,Joralemon St & Adams St,40.69246277,-73.98963911,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,20624,Subscriber,1957,1
635,2013-07-01 17:36,2013-07-01 17:46,474,5 Ave & E 29 St,40.7451677,-73.98683077,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19668,Subscriber,1981,2
2285,2013-07-01 17:36,2013-07-01 18:14,360,William St & Pine St,40.70717936,-74.00887308,143,Clinton St & Joralemon St,40.69239502,-73.99337909,17285,Subscriber,1968,1
651,2013-07-01 17:36,2013-07-01 17:47,147,Greenwich St & Warren St,40.71542197,-74.01121978,534,Water - Whitehall Plaza,40.70255065,-74.0127234,19855,Subscriber,1981,1
498,2013-07-01 17:36,2013-07-01 17:44,359,E 47 St & Park Ave,40.75510267,-73.97498696,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18661,Subscriber,1982,2
1196,2013-07-01 17:36,2013-07-01 17:56,173,Broadway & W 49 St,40.76064679,-73.98442659,335,Washington Pl & Broadway,40.72903917,-73.99404649,18641,Subscriber,1966,1
590,2013-07-01 17:36,2013-07-01 17:46,348,W Broadway & Spring St,40.72490985,-74.00154702,335,Washington Pl & Broadway,40.72903917,-73.99404649,20590,Subscriber,1978,1
1485,2013-07-01 17:36,2013-07-01 18:01,259,South St & Whitehall St,40.70122128,-74.01234218,314,Montague St & Clinton St,40.69424674,-73.99215922,17949,Subscriber,1970,1
343,2013-07-01 17:36,2013-07-01 17:42,474,5 Ave & E 29 St,40.7451677,-73.98683077,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,17948,Subscriber,1981,2
559,2013-07-01 17:36,2013-07-01 17:45,306,Cliff St & Fulton St,40.70823502,-74.00530063,306,Cliff St & Fulton St,40.70823502,-74.00530063,16719,Subscriber,1962,1
322,2013-07-01 17:36,2013-07-01 17:41,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,217,Old Fulton St,40.70277159,-73.99383605,16605,Subscriber,1986,2
346,2013-07-01 17:36,2013-07-01 17:42,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,335,Washington Pl & Broadway,40.72903917,-73.99404649,17161,Subscriber,1965,1
424,2013-07-01 17:36,2013-07-01 17:43,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,335,Washington Pl & Broadway,40.72903917,-73.99404649,14781,Subscriber,1973,1
1903,2013-07-01 17:36,2013-07-01 18:08,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17387,Subscriber,1977,2
5822,2013-07-01 17:36,2013-07-01 19:13,493,W 45 St & 6 Ave,40.7568001,-73.98291153,538,W 49 St & 5 Ave,40.75795248,-73.97787642,16693,Subscriber,1956,1
1000,2013-07-01 17:36,2013-07-01 17:53,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,439,E 4 St & 2 Ave,40.7262807,-73.98978041,19427,Subscriber,1977,1
1333,2013-07-01 17:36,2013-07-01 17:58,359,E 47 St & Park Ave,40.75510267,-73.97498696,479,9 Ave & W 45 St,40.76019252,-73.9912551,19897,Subscriber,1960,1
550,2013-07-01 17:36,2013-07-01 17:45,319,Park Pl & Church St,40.71336124,-74.00937622,405,Washington St & Gansevoort St,40.739323,-74.008119,19951,Customer,\N,0
584,2013-07-01 17:36,2013-07-01 17:46,248,Laight St & Hudson St,40.72185379,-74.00771779,263,Elizabeth St & Hester St,40.71729,-73.996375,18557,Customer,\N,0
717,2013-07-01 17:36,2013-07-01 17:48,508,W 46 St & 11 Ave,40.76341379,-73.99667444,457,Broadway & W 58 St,40.76695317,-73.98169333,20234,Subscriber,1987,2
1089,2013-07-01 17:36,2013-07-01 17:54,455,1 Ave & E 44 St,40.75001986,-73.96905301,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19640,Subscriber,1971,2
509,2013-07-01 17:36,2013-07-01 17:45,533,Broadway & W 39 St,40.75299641,-73.98721619,359,E 47 St & Park Ave,40.75510267,-73.97498696,14891,Subscriber,1988,1
585,2013-07-01 17:36,2013-07-01 17:46,484,W 44 St & 5 Ave,40.75500254,-73.98014437,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,19988,Subscriber,1986,2
1943,2013-07-01 17:36,2013-07-01 18:09,480,W 53 St & 10 Ave,40.76669671,-73.99061728,335,Washington Pl & Broadway,40.72903917,-73.99404649,17555,Subscriber,1950,1
489,2013-07-01 17:36,2013-07-01 17:45,346,Bank St & Hudson St,40.73652889,-74.00618026,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17996,Customer,\N,0
2313,2013-07-01 17:36,2013-07-01 18:15,450,W 49 St & 8 Ave,40.76227205,-73.98788205,401,Allen St & Rivington St,40.72019576,-73.98997825,18792,Subscriber,1969,1
2548,2013-07-01 17:36,2013-07-01 18:19,500,Broadway & W 51 St,40.76228826,-73.98336183,405,Washington St & Gansevoort St,40.739323,-74.008119,16739,Subscriber,1977,1
177,2013-07-01 17:37,2013-07-01 17:39,426,West St & Chambers St,40.71754834,-74.01322069,478,11 Ave & W 41 St,40.76030096,-73.99884222,15204,Subscriber,1961,1
534,2013-07-01 17:37,2013-07-01 17:45,490,8 Ave & W 33 St,40.751551,-73.993934,499,Broadway & W 60 St,40.76915505,-73.98191841,16947,Subscriber,1985,1
1192,2013-07-01 17:37,2013-07-01 17:56,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,514,12 Ave & W 40 St,40.76087502,-74.00277668,16729,Subscriber,1975,1
384,2013-07-01 17:37,2013-07-01 17:43,507,E 25 St & 2 Ave,40.73912601,-73.97973776,379,W 31 St & 7 Ave,40.749156,-73.9916,15641,Subscriber,1989,2
689,2013-07-01 17:37,2013-07-01 17:48,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,448,W 37 St & 10 Ave,40.75660359,-73.9979009,15907,Subscriber,1972,1
794,2013-07-01 17:37,2013-07-01 17:50,361,Allen St & Hester St,40.71605866,-73.99190759,375,Mercer St & Bleecker St,40.72679454,-73.99695094,16868,Subscriber,1982,2
600,2013-07-01 17:37,2013-07-01 17:47,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,237,E 11 St & 2 Ave,40.73047309,-73.98672378,20517,Subscriber,1962,2
1286,2013-07-01 17:37,2013-07-01 17:58,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,306,Cliff St & Fulton St,40.70823502,-74.00530063,19873,Customer,\N,0
884,2013-07-01 17:37,2013-07-01 17:51,358,Christopher St & Greenwich St,40.73291553,-74.00711384,358,Christopher St & Greenwich St,40.73291553,-74.00711384,18062,Subscriber,1976,1
591,2013-07-01 17:37,2013-07-01 17:47,488,W 39 St & 9 Ave,40.75645824,-73.99372222,509,9 Ave & W 22 St,40.7454973,-74.00197139,16209,Customer,\N,0
561,2013-07-01 17:37,2013-07-01 17:46,152,Warren St & Church St,40.71473993,-74.00910627,127,Barrow St & Hudson St,40.73172428,-74.00674436,14675,Subscriber,1986,2
279,2013-07-01 17:37,2013-07-01 17:41,521,8 Ave & W 31 St,40.75044999,-73.99481051,489,10 Ave & W 28 St,40.75066386,-74.00176802,15865,Subscriber,1974,1
1582,2013-07-01 17:37,2013-07-01 18:03,472,E 32 St & Park Ave,40.7457121,-73.98194829,494,W 26 St & 8 Ave,40.74734825,-73.99723551,20251,Subscriber,1971,1
567,2013-07-01 17:37,2013-07-01 17:46,487,E 20 St & FDR Drive,40.73314259,-73.97573881,72,W 52 St & 11 Ave,40.76727216,-73.99392888,18410,Customer,\N,0
760,2013-07-01 17:37,2013-07-01 17:49,79,Franklin St & W Broadway,40.71911552,-74.00666661,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15993,Subscriber,1967,1
1537,2013-07-01 17:37,2013-07-01 18:02,376,John St & William St,40.70862144,-74.00722156,501,FDR Drive & E 35 St,40.744219,-73.97121214,15480,Subscriber,1987,1
2392,2013-07-01 17:37,2013-07-01 18:17,404,9 Ave & W 14 St,40.7405826,-74.00550867,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,16233,Customer,\N,0
694,2013-07-01 17:37,2013-07-01 17:48,423,W 54 St & 9 Ave,40.76584941,-73.98690506,490,8 Ave & W 33 St,40.751551,-73.993934,17593,Subscriber,1965,1
991,2013-07-01 17:37,2013-07-01 17:53,426,West St & Chambers St,40.71754834,-74.01322069,352,W 56 St & 6 Ave,40.76340613,-73.97722479,15374,Customer,\N,0
376,2013-07-01 17:37,2013-07-01 17:43,390,Duffield St & Willoughby St,40.69221589,-73.9842844,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,15900,Subscriber,1982,2
1501,2013-07-01 17:37,2013-07-01 18:02,524,W 43 St & 6 Ave,40.75527307,-73.98316936,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,18032,Subscriber,1969,1
1598,2013-07-01 17:37,2013-07-01 18:04,386,Centre St & Worth St,40.71494807,-74.00234482,387,Centre St & Chambers St,40.71273266,-74.0046073,15202,Customer,\N,0
575,2013-07-01 17:37,2013-07-01 17:47,167,E 39 St & 3 Ave,40.7489006,-73.97604882,458,11 Ave & W 27 St,40.751396,-74.005226,17201,Customer,\N,0
1568,2013-07-01 17:37,2013-07-01 18:03,377,6 Ave & Canal St,40.72243797,-74.00566443,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,20582,Subscriber,1979,1
155,2013-07-01 17:37,2013-07-01 17:40,212,W 16 St & The High Line,40.74334935,-74.00681753,509,9 Ave & W 22 St,40.7454973,-74.00197139,20285,Subscriber,1963,1
1253,2013-07-01 17:37,2013-07-01 17:58,377,6 Ave & Canal St,40.72243797,-74.00566443,322,Clinton St & Tillary St,40.696192,-73.991218,15187,Subscriber,1975,1
7168,2013-07-01 17:37,2013-07-01 19:37,500,Broadway & W 51 St,40.76228826,-73.98336183,521,8 Ave & W 31 St,40.75044999,-73.99481051,19211,Subscriber,1970,1
1597,2013-07-01 17:37,2013-07-01 18:04,346,Bank St & Hudson St,40.73652889,-74.00618026,363,West Thames St,40.70834698,-74.01713445,15800,Customer,\N,0
436,2013-07-01 17:37,2013-07-01 17:45,3002,South End Ave & Liberty St,40.711512,-74.015756,253,W 13 St & 5 Ave,40.73543934,-73.99453948,18115,Subscriber,1982,1
277,2013-07-01 17:37,2013-07-01 17:42,254,W 11 St & 6 Ave,40.73532427,-73.99800419,483,E 12 St & 3 Ave,40.73223272,-73.98889957,14864,Subscriber,1973,1
1088,2013-07-01 17:37,2013-07-01 17:56,519,Pershing Square N,40.75188406,-73.97770164,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16946,Customer,\N,0
104,2013-07-01 17:37,2013-07-01 17:39,349,Rivington St & Ridge St,40.71850211,-73.98329859,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,17656,Subscriber,1973,1
662,2013-07-01 17:37,2013-07-01 17:49,342,Columbia St & Rivington St,40.71739973,-73.98016555,320,Church St & Leonard St,40.71743998,-74.00583475,15086,Subscriber,1969,1
1500,2013-07-01 17:38,2013-07-01 18:03,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,310,State St & Smith St,40.68926942,-73.98912867,14913,Subscriber,1981,1
1982,2013-07-01 17:38,2013-07-01 18:11,174,E 25 St & 1 Ave,40.7381765,-73.97738662,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16659,Subscriber,1974,2
1054,2013-07-01 17:38,2013-07-01 17:55,519,Pershing Square N,40.75188406,-73.97770164,293,Lafayette St & E 8 St,40.73028666,-73.9907647,19799,Subscriber,1979,1
2219,2013-07-01 17:38,2013-07-01 18:15,488,W 39 St & 9 Ave,40.75645824,-73.99372222,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,17252,Subscriber,1964,1
537,2013-07-01 17:38,2013-07-01 17:47,417,Barclay St & Church St,40.71291224,-74.01020234,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,15803,Subscriber,1981,1
842,2013-07-01 17:38,2013-07-01 17:52,377,6 Ave & Canal St,40.72243797,-74.00566443,417,Barclay St & Church St,40.71291224,-74.01020234,20125,Subscriber,1977,1
324,2013-07-01 17:38,2013-07-01 17:43,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,72,W 52 St & 11 Ave,40.76727216,-73.99392888,17247,Subscriber,1967,1
3011,2013-07-01 17:38,2013-07-01 18:28,536,1 Ave & E 30 St,40.74144387,-73.97536082,382,University Pl & E 14 St,40.73492695,-73.99200509,20340,Subscriber,1986,2
494,2013-07-01 17:38,2013-07-01 17:46,260,Broad St & Bridge St,40.70365182,-74.01167797,417,Barclay St & Church St,40.71291224,-74.01020234,19083,Subscriber,1978,1
324,2013-07-01 17:38,2013-07-01 17:43,224,Spruce St & Nassau St,40.71146364,-74.00552427,146,Hudson St & Reade St,40.71625008,-74.0091059,18394,Subscriber,1966,1
1184,2013-07-01 17:38,2013-07-01 17:58,342,Columbia St & Rivington St,40.71739973,-73.98016555,342,Columbia St & Rivington St,40.71739973,-73.98016555,18302,Subscriber,1960,2
934,2013-07-01 17:38,2013-07-01 17:53,435,W 21 St & 6 Ave,40.74173969,-73.99415556,146,Hudson St & Reade St,40.71625008,-74.0091059,14785,Subscriber,1985,2
496,2013-07-01 17:38,2013-07-01 17:46,533,Broadway & W 39 St,40.75299641,-73.98721619,253,W 13 St & 5 Ave,40.73543934,-73.99453948,17557,Subscriber,1974,1
1677,2013-07-01 17:38,2013-07-01 18:06,243,Fulton St & Rockwell Pl,40.687979,-73.978474,514,12 Ave & W 40 St,40.76087502,-74.00277668,16738,Customer,\N,0
1396,2013-07-01 17:38,2013-07-01 18:01,228,E 48 St & 3 Ave,40.7546011,-73.97187886,303,Mercer St & Spring St,40.72362738,-73.99949601,19735,Subscriber,1956,1
295,2013-07-01 17:38,2013-07-01 17:43,239,Willoughby St & Fleet St,40.69196566,-73.9813018,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,18164,Subscriber,1972,1
1291,2013-07-01 17:38,2013-07-01 17:59,153,E 40 St & 5 Ave,40.75206231,-73.9816324,72,W 52 St & 11 Ave,40.76727216,-73.99392888,15380,Customer,\N,0
613,2013-07-01 17:38,2013-07-01 17:48,253,W 13 St & 5 Ave,40.73543934,-73.99453948,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,16816,Subscriber,1971,1
466,2013-07-01 17:38,2013-07-01 17:46,316,Fulton St & William St,40.70955958,-74.00653609,152,Warren St & Church St,40.71473993,-74.00910627,16155,Subscriber,1965,1
681,2013-07-01 17:38,2013-07-01 17:49,402,Broadway & E 22 St,40.7403432,-73.98955109,527,E 33 St & 1 Ave,40.74315566,-73.97434726,14948,Subscriber,1985,2
4650,2013-07-01 17:38,2013-07-01 18:56,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,306,Cliff St & Fulton St,40.70823502,-74.00530063,18349,Subscriber,1954,1
226,2013-07-01 17:38,2013-07-01 17:42,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,285,Broadway & E 14 St,40.73454567,-73.99074142,15895,Subscriber,1974,2
1530,2013-07-01 17:38,2013-07-01 18:04,346,Bank St & Hudson St,40.73652889,-74.00618026,363,West Thames St,40.70834698,-74.01713445,14541,Customer,\N,0
423,2013-07-01 17:38,2013-07-01 17:45,348,W Broadway & Spring St,40.72490985,-74.00154702,254,W 11 St & 6 Ave,40.73532427,-73.99800419,15696,Subscriber,1981,1
637,2013-07-01 17:38,2013-07-01 17:49,465,Broadway & W 41 St,40.75513557,-73.98658032,514,12 Ave & W 40 St,40.76087502,-74.00277668,19505,Subscriber,1971,1
606,2013-07-01 17:38,2013-07-01 17:48,368,Carmine St & 6 Ave,40.73038599,-74.00214988,533,Broadway & W 39 St,40.75299641,-73.98721619,18829,Subscriber,1987,1
1650,2013-07-01 17:38,2013-07-01 18:06,534,Water - Whitehall Plaza,40.70255065,-74.0127234,334,W 20 St & 7 Ave,40.74238787,-73.99726235,17102,Subscriber,1979,1
1652,2013-07-01 17:38,2013-07-01 18:06,517,Pershing Square S,40.75149263,-73.97798848,335,Washington Pl & Broadway,40.72903917,-73.99404649,19047,Subscriber,1976,1
837,2013-07-01 17:38,2013-07-01 17:52,532,S 5 Pl & S 4 St,40.710451,-73.960876,473,Rivington St & Chrystie St,40.72110063,-73.9919254,15913,Customer,\N,0
2138,2013-07-01 17:38,2013-07-01 18:14,359,E 47 St & Park Ave,40.75510267,-73.97498696,310,State St & Smith St,40.68926942,-73.98912867,18532,Subscriber,1973,1
1450,2013-07-01 17:39,2013-07-01 18:03,347,W Houston St & Hudson St,40.72873888,-74.00748842,383,Greenwich Ave & Charles St,40.735238,-74.000271,16113,Subscriber,1989,1
373,2013-07-01 17:39,2013-07-01 17:45,310,State St & Smith St,40.68926942,-73.98912867,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,16817,Subscriber,1974,1
1418,2013-07-01 17:39,2013-07-01 18:02,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,146,Hudson St & Reade St,40.71625008,-74.0091059,15445,Subscriber,1978,1
489,2013-07-01 17:39,2013-07-01 17:47,377,6 Ave & Canal St,40.72243797,-74.00566443,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,15802,Subscriber,1960,1
554,2013-07-01 17:39,2013-07-01 17:48,212,W 16 St & The High Line,40.74334935,-74.00681753,490,8 Ave & W 33 St,40.751551,-73.993934,20278,Subscriber,1980,1
361,2013-07-01 17:39,2013-07-01 17:45,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,507,E 25 St & 2 Ave,40.73912601,-73.97973776,14984,Subscriber,1984,2
409,2013-07-01 17:39,2013-07-01 17:46,402,Broadway & E 22 St,40.7403432,-73.98955109,2012,E 27 St & 1 Ave,40.739445,-73.976806,20275,Subscriber,1975,1
2212,2013-07-01 17:39,2013-07-01 18:16,458,11 Ave & W 27 St,40.751396,-74.005226,325,E 19 St & 3 Ave,40.73624527,-73.98473765,18158,Customer,\N,0
222,2013-07-01 17:39,2013-07-01 17:42,352,W 56 St & 6 Ave,40.76340613,-73.97722479,238,Bank St & Washington St,40.7361967,-74.00859207,18044,Subscriber,1970,1
845,2013-07-01 17:39,2013-07-01 17:53,387,Centre St & Chambers St,40.71273266,-74.0046073,357,E 11 St & Broadway,40.73261787,-73.99158043,17916,Subscriber,1977,1
1685,2013-07-01 17:39,2013-07-01 18:07,475,E 16 St & Irving Pl,40.73524276,-73.98758561,173,Broadway & W 49 St,40.76064679,-73.98442659,18808,Subscriber,1983,1
1073,2013-07-01 17:39,2013-07-01 17:57,510,W 51 St & 6 Ave,40.7606597,-73.98042047,2008,Little West St & 1 Pl,40.70569254,-74.01677685,15543,Subscriber,1970,1
1327,2013-07-01 17:39,2013-07-01 18:01,304,Broadway & Battery Pl,40.70463334,-74.01361706,387,Centre St & Chambers St,40.71273266,-74.0046073,15548,Subscriber,1947,1
375,2013-07-01 17:39,2013-07-01 17:45,259,South St & Whitehall St,40.70122128,-74.01234218,337,Old Slip & Front St,40.7037992,-74.00838676,18797,Subscriber,1982,1
1141,2013-07-01 17:39,2013-07-01 17:58,485,W 37 St & 5 Ave,40.75038009,-73.98338988,457,Broadway & W 58 St,40.76695317,-73.98169333,16775,Subscriber,1976,2
421,2013-07-01 17:39,2013-07-01 17:46,510,W 51 St & 6 Ave,40.7606597,-73.98042047,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,19915,Subscriber,1977,1
1300,2013-07-01 17:39,2013-07-01 18:01,472,E 32 St & Park Ave,40.7457121,-73.98194829,152,Warren St & Church St,40.71473993,-74.00910627,17026,Subscriber,1971,1
309,2013-07-01 17:39,2013-07-01 17:44,228,E 48 St & 3 Ave,40.7546011,-73.97187886,464,E 56 St & 3 Ave,40.75934501,-73.96759673,16042,Subscriber,1985,2
1086,2013-07-01 17:39,2013-07-01 17:57,348,W Broadway & Spring St,40.72490985,-74.00154702,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17089,Subscriber,1970,1
1040,2013-07-01 17:39,2013-07-01 17:56,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,285,Broadway & E 14 St,40.73454567,-73.99074142,18505,Subscriber,1968,1
254,2013-07-01 17:39,2013-07-01 17:43,257,Lispenard St & Broadway,40.71939226,-74.00247214,248,Laight St & Hudson St,40.72185379,-74.00771779,17990,Subscriber,1971,1
423,2013-07-01 17:39,2013-07-01 17:46,282,Kent Ave & S 11 St,40.70827295,-73.96834101,423,W 54 St & 9 Ave,40.76584941,-73.98690506,18194,Subscriber,1979,1
1013,2013-07-01 17:39,2013-07-01 17:56,538,W 49 St & 5 Ave,40.75795248,-73.97787642,476,E 31 St & 3 Ave,40.74394314,-73.97966069,17151,Subscriber,1980,1
